ID,time,RR,VO2,power,HR,VO2_RM
1,-45.344,720.0,0.425248898,0,83.33333333333333,0.33661312574
1,-44.568,776.0,0.447984595,0,77.31958762886597,0.33704142674
1,-43.864,704.0,0.447984595,0,85.22727272727273,0.33746972774
1,-43.144,720.0,0.447984595,0,83.33333333333333,0.33789802874
1,-42.344,800.0,0.390332333,0,75.0,0.33792800383
1,-41.6,744.0,0.390332333,0,80.64516129032258,0.33795797892
1,-40.912,688.0,0.390332333,0,87.20930232558139,0.33798795401
1,-40.156,756.0,0.324910678,0,79.36507936507937,0.33755913215
1,-39.432,724.0,0.324910678,0,82.87292817679558,0.33713031029
1,-38.752,680.0,0.324910678,0,88.23529411764706,0.33670148843
1,-37.948,804.0,0.302697052,0,74.6268656716418,0.3365701535500001
1,-37.196,752.0,0.302697052,0,79.7872340425532,0.33643881867000003
1,-36.492,704.0,0.302697052,0,85.22727272727273,0.33630748379000003
1,-35.748,744.0,0.302697052,0,80.64516129032258,0.33623266946999997
1,-35.056,692.0,0.293099666,0,86.70520231213872,0.33606188129
1,-34.344,712.0,0.293099666,0,84.26966292134831,0.33589109311000004
1,-33.62,724.0,0.293099666,0,82.87292817679558,0.33574269054999994
1,-32.956,664.0,0.293099666,0,90.36144578313252,0.33559428799
1,-32.208,748.0,0.293099666,0,80.21390374331551,0.33544588543000003
1,-31.472,736.0,0.269193294,0,81.52173913043478,0.33497284207
1,-30.788,684.0,0.269193294,0,87.71929824561404,0.33449979870999996
1,-29.964,824.0,0.269193294,0,72.81553398058253,0.33402675535
1,-29.164,800.0,0.303566256,0,75.0,0.33376901957
1,-28.452,712.0,0.303566256,0,84.26966292134831,0.33351128379
1,-27.676,776.0,0.303566256,0,77.31958762886597,0.33325354800999996
1,-26.884,792.0,0.303566256,0,75.75757575757575,0.33295887603
1,-26.176,708.0,0.336718943,0,84.7457627118644,0.33299573092
1,-25.456,720.0,0.336718943,0,83.33333333333333,0.33303258580999995
1,-24.708,748.0,0.336718943,0,80.21390374331551,0.33312575782
1,-24.032,676.0,0.336718943,0,88.75739644970415,0.33321892982999995
1,-23.356,676.0,0.379250618,0,88.75739644970415,0.3339445028
1,-22.612,744.0,0.379250618,0,80.64516129032258,0.33467007576999996
1,-21.816,796.0,0.379250618,0,75.37688442211055,0.33539564874
1,-21.036,780.0,0.379250618,0,76.92307692307692,0.33628440823
1,-20.352,684.0,0.329733194,0,87.71929824561404,0.33667799348000005
1,-19.584,768.0,0.329733194,0,78.125,0.33707157873
1,-18.74,844.0,0.329733194,0,71.09004739336493,0.33710884211
1,-17.984,756.0,0.301301264,0,79.36507936507937,0.33686178619
1,-17.192,792.0,0.301301264,0,75.75757575757575,0.33645528856999996
1,-16.304,888.0,0.301301264,0,67.56756756756756,0.33604879095
1,-15.544,760.0,0.273858444,0,78.94736842105263,0.33536786512999994
1,-14.872,672.0,0.273858444,0,89.28571428571429,0.33482351548000006
1,-14.196,676.0,0.273858444,0,88.75739644970415,0.33427916583
1,-13.48,716.0,0.273858444,0,83.79888268156425,0.33357551522
1,-12.768,712.0,0.370564034,0,84.26966292134831,0.33383892050999997
1,-12.108,660.0,0.370564034,0,90.9090909090909,0.3341023258
1,-11.472,636.0,0.370564034,0,94.33962264150944,0.33436573109
1,-10.684,788.0,0.370564034,0,76.14213197969544,0.33477753901
1,-9.80399999999999,880.0,0.370564034,0,68.18181818181819,0.33518934692999997
1,-9.10799999999999,696.0,0.322898573,0,86.20689655172414,0.33512450023999996
1,-8.128,980.0,0.322898573,0,61.224489795918366,0.3350897706
1,-7.184,944.0,0.322898573,0,63.559322033898304,0.33505504095999994
1,-6.43199999999999,752.0,0.322898573,0,79.7872340425532,0.33502031132
1,-5.64,792.0,0.326619219,0,75.75757575757575,0.33502278814
1,-4.836,804.0,0.326619219,0,74.6268656716418,0.33533737894000004
1,-4.08799999999999,748.0,0.326619219,0,80.21390374331551,0.33565196974
1,-3.35199999999999,736.0,0.326619219,0,81.52173913043478,0.33596656054
1,-2.37600000000001,976.0,0.251405837,0,61.47540983606557,0.33552901752
1,-1.51599999999999,860.0,0.251405837,0,69.76744186046511,0.3347357336
1,-0.799999999999983,716.0,0.251405837,0,83.79888268156425,0.33394244968
1,0.0,800.0,0.266493183,50,75.0,0.33330003921999996
1,0.912000000000006,912.0,0.266493183,50,65.78947368421052,0.33276641736
1,1.62,708.0,0.266493183,50,84.7457627118644,0.3322327955
1,2.27600000000001,656.0,0.246343636,50,91.46341463414635,0.33149767817000003
1,2.952,676.0,0.246343636,50,88.75739644970415,0.33086778506000003
1,4.01599999999999,1064.0,0.376222921,50,56.390977443609025,0.3315366848
1,4.99199999999999,976.0,0.376222921,50,61.47540983606557,0.33220558454
1,5.768,776.0,0.378927154,50,77.31958762886597,0.33312676477000003
1,6.548,780.0,0.378927154,50,76.92307692307692,0.334047945
1,7.428,880.0,0.378927154,50,68.18181818181819,0.33496912523
1,8.28400000000002,856.0,0.381809617,50,70.09345794392523,0.33568481059999994
1,8.98400000000001,700.0,0.381809617,50,85.71428571428571,0.33640049597
1,9.66,676.0,0.381809617,50,88.75739644970415,0.33711618134
1,10.356,696.0,0.356270176,50,86.20689655172414,0.33746331821000003
1,11.032,676.0,0.356270176,50,88.75739644970415,0.33781045507999996
1,11.684,652.0,0.356270176,50,92.02453987730061,0.33804260361
1,12.324,640.0,0.37918403,50,93.75,0.33850389068
1,12.968,644.0,0.37918403,50,93.16770186335404,0.33896517775
1,13.616,648.0,0.497301301,50,92.5925925925926,0.34060763753
1,14.26,644.0,0.497301301,50,93.16770186335404,0.34202391114
1,14.892,632.0,0.497301301,50,94.9367088607595,0.34344018475
1,15.492,600.0,0.497210661,50,100.0,0.34485555196
1,16.092,600.0,0.497210661,50,100.0,0.34627091916999997
1,16.684,592.0,0.497210661,50,101.35135135135135,0.34768628638000004
1,17.244,560.0,0.514571765,50,107.14285714285714,0.34944530629
1,17.804,560.0,0.514571765,50,107.14285714285714,0.3512043262
1,18.364,560.0,0.514571765,50,107.14285714285714,0.35296334610999996
1,18.932,568.0,0.406620582,50,105.63380281690141,0.35328533832000003
1,19.484,552.0,0.406620582,50,108.69565217391305,0.35360733053
1,20.044,560.0,0.406620582,50,107.14285714285714,0.35392932273999994
1,20.612,568.0,0.406620582,50,105.63380281690141,0.35432054679
1,21.16,548.0,0.394722269,50,109.48905109489051,0.35459278771
1,21.736,576.0,0.394722269,50,104.16666666666667,0.35486502862999997
1,22.308,572.0,0.394722269,50,104.8951048951049,0.35512624671
1,22.892,584.0,0.404323559,50,102.73972602739725,0.35548347769000005
1,23.476,584.0,0.404323559,50,102.73972602739725,0.35584070867
1,24.032,556.0,0.404323559,50,107.9136690647482,0.35607176091
1,24.604,572.0,0.396960529,50,104.8951048951049,0.35622918285
1,25.18,576.0,0.396960529,50,104.16666666666667,0.35594629916000003
1,25.76,580.0,0.396960529,50,103.44827586206897,0.35566341547
1,26.356,596.0,0.344923545,50,100.67114093959732,0.35486016194000003
1,26.928,572.0,0.344923545,50,104.8951048951049,0.35382955144
1,27.488,560.0,0.344923545,50,107.14285714285714,0.35279894093999997
1,28.084,596.0,0.433460041,50,100.67114093959732,0.35265369539999997
1,28.652,568.0,0.433460041,50,105.63380281690141,0.35308497248000004
1,29.224,572.0,0.433460041,50,104.8951048951049,0.35351624955999994
1,29.808,584.0,0.433460041,50,102.73972602739725,0.35394752664
1,30.376,568.0,0.529992186,50,105.63380281690141,0.35599834172
1,30.936,560.0,0.529992186,50,107.14285714285714,0.3580491568
1,31.5,564.0,0.529992186,50,106.38297872340425,0.36009997188
1,32.076,576.0,0.585009122,50,104.16666666666667,0.36292309257999994
1,32.636,560.0,0.585009122,50,107.14285714285714,0.36574621328
1,33.212,576.0,0.585009122,50,104.16666666666667,0.36856933397999997
1,33.796,584.0,0.562944199,50,102.73972602739725,0.37117180544999995
1,34.384,588.0,0.562944199,50,102.04081632653062,0.37387025078
1,34.948,564.0,0.562944199,50,106.38297872340425,0.37656869611
1,35.548,600.0,0.562944199,50,100.0,0.37926714144
1,36.152,604.0,0.571399431,50,99.33774834437087,0.38205013909
1,36.728,576.0,0.571399431,50,104.16666666666667,0.38483313673999997
1,37.32,592.0,0.571399431,50,101.35135135135135,0.38785519811
1,37.904,584.0,0.612856933,50,102.73972602739725,0.3912918345
1,38.48,576.0,0.612856933,50,104.16666666666667,0.39472847088999996
1,39.052,572.0,0.612856933,50,104.8951048951049,0.39782137766
1,39.616,564.0,0.612856933,50,106.38297872340425,0.40091428443
1,40.18,564.0,0.604069173,50,106.38297872340425,0.4039193136
1,40.744,564.0,0.604069173,50,106.38297872340425,0.40692434276999995
1,41.304,560.0,0.604069173,50,107.14285714285714,0.40959784506999997
1,41.856,552.0,0.569312491,50,108.69565217391305,0.41192378055000006
1,42.4,544.0,0.569312491,50,110.29411764705883,0.41424971603000005
1,42.948,548.0,0.569312491,50,109.48905109489051,0.41657565151
1,43.476,528.0,0.569312491,50,113.63636363636364,0.41847627024
1,44.0,524.0,0.495532622,50,114.50381679389314,0.41963909028
1,44.524,524.0,0.495532622,50,114.50381679389314,0.42080191032
1,45.052,528.0,0.495532622,50,113.63636363636364,0.42196473036
1,45.564,512.0,0.532925491,50,117.1875,0.42399665333000003
1,46.088,524.0,0.532925491,50,114.50381679389314,0.4260285763
1,46.628,540.0,0.532925491,50,111.11111111111111,0.42806049927000006
1,47.184,556.0,0.532925491,50,107.9136690647482,0.43037674154
1,47.7,516.0,0.545145573,50,116.27906976744185,0.43281518463000007
1,48.22,520.0,0.545145573,50,115.38461538461539,0.43525362772000004
1,48.772,552.0,0.545145573,50,108.69565217391305,0.43796649901
1,49.336,564.0,0.545145573,50,106.38297872340425,0.4406793703
1,49.876,540.0,0.644228792,50,111.11111111111111,0.44438307377999997
1,50.44,564.0,0.644228792,50,106.38297872340425,0.44808677726
1,51.028,588.0,0.644228792,50,102.04081632653062,0.45082342484000004
1,51.576,548.0,0.644228792,50,109.48905109489051,0.45356007241999996
1,52.112,536.0,0.669806693,50,111.94029850746269,0.45655249901000006
1,52.668,556.0,0.669806693,50,107.9136690647482,0.4595449256
1,53.232,564.0,0.669806693,50,106.38297872340425,0.46253735219
1,53.78,548.0,0.717029276,50,109.48905109489051,0.46647865922000004
1,54.332,552.0,0.717029276,50,108.69565217391305,0.47041996625000004
1,54.896,564.0,0.717029276,50,106.38297872340425,0.47436127328000005
1,55.444,548.0,0.688013019,50,109.48905109489051,0.47801241774
1,55.984,540.0,0.688013019,50,111.11111111111111,0.48162635574
1,56.544,560.0,0.688013019,50,107.14285714285714,0.48524029374
1,57.092,548.0,0.674567291,50,109.48905109489051,0.48871977446
1,57.624,532.0,0.674567291,50,112.78195488721805,0.49219925518
1,58.16,536.0,0.674567291,50,111.94029850746269,0.49643086972000006
1,58.696,536.0,0.636271709,50,111.94029850746269,0.50027952844
1,59.22,524.0,0.636271709,50,114.50381679389314,0.5041281871600001
1,59.748,528.0,0.636271709,50,113.63636363636364,0.50782597242
1,60.288,540.0,0.636271709,50,111.11111111111111,0.51152375768
1,60.824,536.0,0.680609103,50,111.94029850746269,0.51566491688
1,61.344,520.0,0.680609103,50,115.38461538461539,0.52000757155
1,61.864,520.0,0.680609103,50,115.38461538461539,0.5243502262199999
1,62.388,524.0,0.713317317,50,114.50381679389314,0.52772117018
1,62.904,516.0,0.713317317,50,116.27906976744185,0.53109211414
1,63.416,512.0,0.713317317,50,117.1875,0.53443601577
1,63.916,500.0,0.713317317,50,120.0,0.5377799174000001
1,64.42,504.0,0.741362838,50,119.04761904761905,0.5414042742399999
1,64.928,508.0,0.741362838,50,118.11023622047244,0.54499980645
1,65.428,500.0,0.741362838,50,120.0,0.54859533866
1,65.924,496.0,0.755851177,50,120.96774193548387,0.55233575426
1,66.428,504.0,0.755851177,50,119.04761904761905,0.55633156427
1,66.932,504.0,0.755851177,50,119.04761904761905,0.56032737428
1,67.424,492.0,0.755851177,50,121.95121951219512,0.56432318429
1,67.924,500.0,0.727576712,50,120.0,0.56780711111
1,68.424,500.0,0.727576712,50,120.0,0.57129103793
1,68.916,492.0,0.727576712,50,121.95121951219512,0.57359379204
1,69.404,488.0,0.673389638,50,122.95081967213115,0.57535467541
1,69.9,496.0,0.673389638,50,120.96774193548387,0.57711555878
1,70.404,504.0,0.673389638,50,119.04761904761905,0.57887734855
1,70.892,488.0,0.673389638,50,122.95081967213115,0.58063913832
1,71.384,492.0,0.62117333,50,121.95121951219512,0.58187876501
1,71.88,496.0,0.62117333,50,120.96774193548387,0.58294478066
1,72.372,492.0,0.62117333,50,121.95121951219512,0.58401079631
1,72.856,484.0,0.62117333,50,123.96694214876032,0.58507681196
1,73.344,488.0,0.689410349,50,122.95081967213115,0.58790470963
1,73.832,488.0,0.689410349,50,122.95081967213115,0.5907326073
1,74.316,484.0,0.689410349,50,123.96694214876032,0.59356050497
1,74.796,480.0,0.689410349,50,125.0,0.5963884026399999
1,75.276,480.0,0.706884091,50,125.0,0.59951002086
1,75.76,484.0,0.706884091,50,123.96694214876032,0.6026316390800001
1,76.236,476.0,0.706884091,50,126.05042016806723,0.6057532573000001
1,76.712,476.0,0.759850295,50,126.05042016806723,0.60930852466
1,77.2,488.0,0.759850295,50,122.95081967213115,0.61286379202
1,77.684,484.0,0.759850295,50,123.96694214876032,0.61641905938
1,78.16,476.0,0.759850295,50,126.05042016806723,0.62004795704
1,78.648,488.0,0.816535375,50,122.95081967213115,0.6242437055
1,79.132,484.0,0.816535375,50,123.96694214876032,0.62843945396
1,79.616,484.0,0.816535375,50,123.96694214876032,0.6331555722600001
1,80.1,484.0,0.816535375,50,123.96694214876032,0.63787169056
1,80.588,488.0,0.878259174,50,122.95081967213115,0.64320504685
1,81.076,488.0,0.878259174,50,122.95081967213115,0.6476530381800001
1,81.56,484.0,0.878259174,50,123.96694214876032,0.6521010295099999
1,82.04,480.0,0.815371683,50,125.0,0.65592014593
1,82.524,484.0,0.815371683,50,123.96694214876032,0.65973926235
1,83.004,480.0,0.815371683,50,125.0,0.6625930573200001
1,83.476,472.0,0.772150758,50,127.11864406779661,0.6650146430400001
1,83.96,484.0,0.772150758,50,123.96694214876032,0.6674362287600001
1,84.464,504.0,0.772150758,50,119.04761904761905,0.66930764512
1,84.964,500.0,0.772150758,50,120.0,0.6711790614800001
1,85.46,496.0,0.767594435,50,120.96774193548387,0.6730049146099999
1,85.964,504.0,0.767594435,50,119.04761904761905,0.67505141697
1,86.476,512.0,0.767594435,50,117.1875,0.67709791933
1,86.984,508.0,0.806386378,50,118.11023622047244,0.6795323411199999
1,87.492,508.0,0.806386378,50,118.11023622047244,0.6819667629099999
1,88.016,524.0,0.806386378,50,114.50381679389314,0.68431663238
1,88.54,524.0,0.721179125,50,114.50381679389314,0.68581442932
1,89.056,516.0,0.721179125,50,116.27906976744185,0.68731222626
1,89.572,516.0,0.721179125,50,116.27906976744185,0.68839544818
1,90.1,528.0,0.721179125,50,113.63636363636364,0.6894786701000001
1,90.616,516.0,0.7519663,50,116.27906976744185,0.69086976377
1,91.128,512.0,0.7519663,50,117.1875,0.69226085744
1,91.636,508.0,0.7519663,50,118.11023622047244,0.69373982871
1,92.14,504.0,0.771267043,50,119.04761904761905,0.6954118074100001
1,92.632,492.0,0.771267043,50,121.95121951219512,0.69708378611
1,93.124,492.0,0.771267043,50,121.95121951219512,0.6991033316299999
1,93.608,484.0,0.833350226,50,123.96694214876032,0.70174370898
1,94.084,476.0,0.833350226,50,126.05042016806723,0.7043840863299999
1,94.56,476.0,0.833350226,50,126.05042016806723,0.7070244636799999
1,95.032,472.0,1.029221514,50,127.11864406779661,0.7123613526
1,95.512,480.0,1.029221514,50,125.0,0.71769824152
1,95.98,468.0,1.029221514,50,128.2051282051282,0.72303513044
1,96.46,480.0,1.029221514,50,125.0,0.72799809067
1,96.94,480.0,0.989005627,50,125.0,0.7325588920299999
1,97.408,468.0,0.989005627,50,128.2051282051282,0.7371196933899999
1,97.876,468.0,0.989005627,50,128.2051282051282,0.7416804947500001
1,98.352,476.0,0.989005627,50,126.05042016806723,0.74611909529
1,98.828,476.0,0.973639649,50,126.05042016806723,0.75040403605
1,99.292,464.0,0.973639649,50,129.31034482758622,0.75468897681
1,99.764,472.0,0.973639649,50,127.11864406779661,0.7589739175700001
1,100.236,472.0,0.973639649,50,127.11864406779661,0.7622680261399999
1,100.704,468.0,0.81850741,50,128.2051282051282,0.76401081232
1,101.172,468.0,0.81850741,50,128.2051282051282,0.7657535985
1,101.648,476.0,0.81850741,50,126.05042016806723,0.76749638468
1,102.124,476.0,0.902315364,50,126.05042016806723,0.76982147139
1,102.596,472.0,0.902315364,50,127.11864406779661,0.7721465581000001
1,103.068,472.0,0.902315364,50,127.11864406779661,0.7744716448099999
1,103.548,480.0,0.903094217,50,125.0,0.7763322942199999
1,104.02,472.0,0.903094217,50,127.11864406779661,0.77819294363
1,104.492,472.0,0.903094217,50,127.11864406779661,0.7800535930400001
1,104.964,472.0,0.903094217,50,127.11864406779661,0.78220440502
1,105.44,476.0,0.998461213,50,126.05042016806723,0.78530888696
1,105.904,464.0,0.998461213,50,129.31034482758622,0.7884133689000001
1,106.38,476.0,0.998461213,50,126.05042016806723,0.7916523081200001
1,106.856,476.0,0.989438909,50,126.05042016806723,0.7948010243
1,107.332,476.0,0.989438909,50,126.05042016806723,0.79794974048
1,107.808,476.0,0.989438909,50,126.05042016806723,0.80148141248
1,108.292,484.0,0.989438909,50,123.96694214876032,0.8050130844800001
1,108.764,472.0,0.969617953,50,127.11864406779661,0.80834654692
1,109.232,468.0,0.969617953,50,128.2051282051282,0.81168000936
1,109.712,480.0,0.969617953,50,125.0,0.81457009786
1,110.184,472.0,0.869290462,50,127.11864406779661,0.81645691145
1,110.648,464.0,0.869290462,50,129.31034482758622,0.81834372504
1,111.112,464.0,0.869290462,50,129.31034482758622,0.81990345649
1,111.576,464.0,0.924126885,50,129.31034482758622,0.8220115521700001
1,112.036,460.0,0.924126885,50,130.43478260869566,0.8241196478499999
1,112.488,452.0,0.924126885,50,132.7433628318584,0.82622774353
1,112.94,452.0,0.924126885,50,132.7433628318584,0.828055384
1,113.392,452.0,0.933123952,50,132.7433628318584,0.8299729951399999
1,113.844,452.0,0.933123952,50,132.7433628318584,0.8318906062799999
1,114.292,448.0,0.933123952,50,133.92857142857142,0.83366333403
1,114.736,444.0,0.933123952,50,135.13513513513513,0.8354360617800001
1,115.18,444.0,0.959273775,50,135.13513513513513,0.8374702877600001
1,115.624,444.0,0.959273775,50,135.13513513513513,0.83950451374
1,116.064,440.0,0.959273775,50,136.36363636363637,0.84182148437
1,116.508,444.0,1.030836026,50,135.13513513513513,0.8448540775100001
1,116.952,444.0,1.030836026,50,135.13513513513513,0.84788667065
1,117.388,436.0,1.030836026,50,137.61467889908258,0.8514611345299999
1,117.828,440.0,1.030836026,50,136.36363636363637,0.85503559841
1,118.268,440.0,0.956351086,50,136.36363636363637,0.85786521289
1,118.704,436.0,0.956351086,50,137.61467889908258,0.86069482737
1,119.14,436.0,0.956351086,50,137.61467889908258,0.86404660493
1,119.576,436.0,0.956351086,50,137.61467889908258,0.86739838249
1,120.012,436.0,0.956351086,50,137.61467889908258,0.87075016005
1,120.448,436.0,1.022452854,50,137.61467889908258,0.87476295529
1,120.876,428.0,1.022452854,50,140.18691588785046,0.8780933803400001
1,121.312,436.0,1.022452854,50,137.61467889908258,0.88142380539
1,121.748,436.0,1.022452854,50,137.61467889908258,0.88475423044
1,122.18,432.0,1.022452854,50,138.88888888888889,0.88808465549
1,122.612,432.0,1.033983128,50,138.88888888888889,0.89135564586
1,123.048,436.0,1.033983128,50,137.61467889908258,0.8946266362300002
1,123.484,436.0,1.033983128,50,137.61467889908258,0.8978976265999999
1,123.912,428.0,1.033983128,50,140.18691588785046,0.90063895493
1,124.344,432.0,1.118471877,50,138.88888888888889,0.90422517075
1,124.78,436.0,1.118471877,50,137.61467889908258,0.9078113865700002
1,125.216,436.0,1.118471877,50,137.61467889908258,0.91139760239
1,125.648,432.0,1.118471877,50,138.88888888888889,0.91441696741
